IDCell,Time,Country_code,SmsIn,SmsOut,CallIn,CallOut,Internet
5548,1383732600000.00,44,0.214297057,0.214297057,,0.214297057,
5548,1383732600000.00,63,0.0792835,,,0.465851074,
5548,1383733200000.00,0,10.00294363,,0.897519937,,
5548,1383733200000.00,1,0.95599303,,,,
5548,1383733200000.00,39,19.0881503,16.52924128,26.00263815,28.00889903,268.5093337
5548,1383733200000.00,41,0.0792835,,,0.39256692,
5548,1383733200000.00,63,,,,0.504953017,
5548,1383733800000.00,0,10.15228982,,,,
5548,1383733800000.00,1,,,,,3.426845112
5548,1383733800000.00,33,,,0.95599303,,
5548,1383733800000.00,378,0.95599303,,,,
5548,1383733800000.00,39,15.41989223,6.769731153,21.7104468,23.91702154,290.0107693
5548,1383733800000.00,41,,0.391492536,0.95599303,,
5548,1383733800000.00,49,,,,,0.737878554
5548,1383733800000.00,90,0.95599303,,,,
5548,1383734400000.00,0,11.6412406,,0.39256692,0.0792835,
5548,1383734400000.00,1,,,,,1.965899065
5548,1383734400000.00,20,,,,0.39256692,
5548,1383734400000.00,380,,,,0.428594115,
5548,1383734400000.00,39,11.2205873,11.44592055,26.11159882,25.78929913,319.9952259
5548,1383734400000.00,41,,,0.95599303,,
5548,1383734400000.00,90,0.95599303,,,,
5548,1383735000000.00,0,5.736552992,,,,
5548,1383735000000.00,20,,,,0.158566999,
5548,1383735000000.00,39,17.13114054,9.66659747,24.0908088,24.15630107,311.3746306
5548,1383735000000.00,40,,,,0.0792835,
5548,1383735000000.00,94,,,,0.504953017,
5548,1383735600000.00,0,12.2461285,,0.0792835,,
5548,1383735600000.00,1,,,,,1.965899065
5548,1383735600000.00,33,,,0.232925537,0.232925537,
5548,1383735600000.00,352,0.158566999,,,,
5548,1383735600000.00,39,17.77551287,18.71161541,20.97625762,27.80211776,272.1021161
5548,1383735600000.00,41,,,,0.39256692,
5548,1383735600000.00,94,,,,0.083357603,
5548,1383736200000.00,0,5.821877853,,,0.95599303,
5548,1383736200000.00,39,17.64817794,11.76068569,21.13440986,20.59529313,247.2925839
5548,1383736200000.00,63,,,,0.0792835,
5548,1383736200000.00,86,,0.083357603,,,
5548,1383736800000.00,0,2.701249816,,0.95599303,0.95599303,
5548,1383736800000.00,20,,,,0.686147477,
5548,1383736800000.00,33,,,0.0792835,,
5548,1383736800000.00,353,,,0.39256692,,
5548,1383736800000.00,39,16.01832424,9.307130269,29.2555491,21.27035936,321.3338105
5548,1383736800000.00,41,,0.95599303,,0.0792835,
5548,1383736800000.00,48,,,,0.95599303,
5548,1383736800000.00,852,,,,0.39256692,
5548,1383736800000.00,880,,,,0.504953017,
5548,1383737400000.00,0,9.960633755,,,0.158566999,
5548,1383737400000.00,216,,,,0.95599303,
5548,1383737400000.00,358,,0.78513384,,,
5548,1383737400000.00,39,16.36588919,13.25716506,27.45803764,22.21769432,313.3230863
5548,1383737400000.00,41,,,,0.39256692,
5548,1383737400000.00,63,,,,0.232925537,
5548,1383737400000.00,86,,,,0.232925537,
5548,1383738000000.00,0,10.09473045,,0.95599303,,
5548,1383738000000.00,1,,,,,0.214297057
5548,1383738000000.00,33,0.78513384,0.78513384,,,
5548,1383738000000.00,39,17.54895814,12.00215652,16.88681504,21.37549853,255.0398799
5548,1383738000000.00,41,0.0792835,,,,
5548,1383738000000.00,880,,,,0.504953017,
5548,1383738000000.00,94,,,,0.980877541,
5548,1383738600000.00,0,9.449556184,,,0.625492457,
5548,1383738600000.00,20,,,,0.39256692,
5548,1383738600000.00,39,11.79336903,9.483515969,18.91593432,25.51271402,279.3248989
5548,1383738600000.00,49,,,0.39256692,,
5548,1383738600000.00,51,,,,0.39256692,
5548,1383738600000.00,593,,,,0.158566999,
5548,1383738600000.00,63,,,,0.232925537,
5548,1383738600000.00,86,0.083357603,0.083357603,,,
5548,1383739200000.00,0,6.548951508,,,,
5548,1383739200000.00,33,,,0.232925537,,
5548,1383739200000.00,39,20.48796739,14.02120865,21.21164142,29.53024526,267.9461372
5548,1383739200000.00,44,,,,,0.95599303
5548,1383739200000.00,63,,,,0.232925537,
5548,1383739200000.00,993,,,0.504953017,,
5548,1383739800000.00,0,6.894293023,,,,
5548,1383739800000.00,20,0.39256692,,,,
5548,1383739800000.00,39,12.93568225,10.52188616,25.06470512,18.47581597,293.325631
5548,1383739800000.00,593,,,,0.0792835,
5548,1383739800000.00,61,0.39256692,,,,
5548,1383739800000.00,993,,,0.504953017,,
5548,1383740400000.00,0,8.979538773,,,,
5548,1383740400000.00,380,,,,0.0792835,
5548,1383740400000.00,39,17.76774692,16.47524867,20.11039039,22.80286564,330.435181
5548,1383740400000.00,41,,,,0.504953017,
5548,1383740400000.00,51,,,,0.166715207,
5548,1383740400000.00,593,0.0792835,,,0.0792835,
5548,1383741000000.00,0,3.75224574,,,,
5548,1383741000000.00,1,,,,,3.931798129
5548,1383741000000.00,380,,,,0.95599303,
5548,1383741000000.00,39,12.30268089,13.45980219,20.67199836,19.33164179,273.6444569
5548,1383741000000.00,41,0.504953017,0.504953017,,,
5548,1383741000000.00,49,,,0.95599303,,
5548,1383741000000.00,51,,,,0.166715207,
5548,1383741000000.00,63,0.465851074,,,,
5548,1383741000000.00,90,,,,0.504953017,
5548,1383741600000.00,0,7.658147139,,,,
5548,1383741600000.00,20,,,,0.719250075,
5548,1383741600000.00,39,20.1733073,12.10855431,13.78494291,22.01234713,285.7954371
5548,1383741600000.00,41,,,0.39256692,0.0792835,0.232925537
5548,1383741600000.00,49,,,,1.911986061,
5548,1383742200000.00,0,5.89172287,,,0.0792835,
5548,1383742200000.00,33,,,0.232925537,,
5548,1383742200000.00,380,,,,0.232925537,
5548,1383742200000.00,39,22.74374515,17.08076352,18.43529389,12.84481702,309.9245619
5548,1383742200000.00,41,0.95599303,,,0.0792835,
5548,1383742800000.00,0,5.478143935,0.232925537,,,
5548,1383742800000.00,1,,,0.504953017,,
5548,1383742800000.00,377,,,0.39256692,,
5548,1383742800000.00,39,15.24953818,12.20446664,19.55591005,22.38150249,279.3408236
5548,1383742800000.00,41,,,1.911986061,0.504953017,
5548,1383742800000.00,49,,,0.39256692,,0.214297057
5548,1383742800000.00,51,,,,0.166715207,
5548,1383742800000.00,94,,,,0.39256692,
5548,1383743400000.00,0,5.955697579,,,0.214297057,
5548,1383743400000.00,1,,,,,3.426845112
5548,1383743400000.00,33,,,0.39256692,,
5548,1383743400000.00,39,20.50750371,9.629288641,15.47310866,20.79719828,265.5508077
5548,1383743400000.00,41,,,,,0.39256692
5548,1383743400000.00,49,,,0.95599303,,
5548,1383744000000.00,0,6.452931239,,,0.214297057,
5548,1383744000000.00,20,,,,0.232925537,
5548,1383744000000.00,31,,0.95599303,,,
5548,1383744000000.00,39,14.94249688,11.28028088,22.29929669,22.21948895,284.5399643
5548,1383744000000.00,41,,,,0.0792835,
5548,1383744000000.00,43,,,,0.95599303,
5548,1383744000000.00,49,0.232925537,,,,
5548,1383744000000.00,63,,,,0.504953017,
5548,1383744000000.00,880,,,,0.78513384,
5548,1383744000000.00,94,,,0.232925537,1.290086857,
5548,1383744600000.00,0,12.83100885,,0.625492457,0.504953017,
5548,1383744600000.00,1,,,,,0.95599303
5548,1383744600000.00,33,0.78513384,,,,
5548,1383744600000.00,380,,,,0.0792835,
5548,1383744600000.00,39,14.14965169,6.954201811,24.4443231,33.18600015,287.7824201
5548,1383744600000.00,41,0.39256692,,,,
5548,1383744600000.00,49,,,1.188918568,,
5548,1383745200000.00,0,8.820299899,,0.232925537,,
5548,1383745200000.00,1,,,,,0.95599303
5548,1383745200000.00,33,,,0.504953017,,
5548,1383745200000.00,380,,,,0.0792835,
5548,1383745200000.00,39,18.16411027,12.97333991,22.12178879,19.86266577,303.851
5548,1383745200000.00,41,0.39256692,0.39256692,,,
5548,1383745200000.00,63,,,,1.307160884,
5548,1383745800000.00,0,8.893690075,0.39256692,0.39256692,,
5548,1383745800000.00,377,,,0.39256692,,
5548,1383745800000.00,380,,,,0.232925537,
5548,1383745800000.00,39,17.44372043,9.643417041,27.28095339,24.65361037,279.5369519
5548,1383745800000.00,41,0.39256692,0.39256692,,,
5548,1383745800000.00,44,,,0.232925537,,
5548,1383745800000.00,54,,,0.39256692,,
5548,1383745800000.00,593,,,,0.504953017,
5548,1383746400000.00,0,12.12551378,,,,
5548,1383746400000.00,212,,,,0.504953017,
5548,1383746400000.00,39,9.53820375,8.098519856,23.88464039,18.03271105,264.3832675
5548,1383746400000.00,51,,,,0.39256692,
5548,1383746400000.00,90,,,,,0.39256692
5548,1383746400000.00,91,,0.39256692,,,
5548,1383747000000.00,0,6.1834132,,,,
5548,1383747000000.00,1,,,,,0.95599303
5548,1383747000000.00,39,11.74612653,12.74466663,20.34331926,27.33248105,310.3042954
5548,1383747000000.00,41,,,0.39256692,,
5548,1383747600000.00,0,6.120757518,,,,
5548,1383747600000.00,1,,,,,7.809683255
5548,1383747600000.00,33,0.39256692,0.39256692,0.39256692,,
5548,1383747600000.00,39,8.961259769,9.173085134,17.26442504,23.18894817,288.5579234
5548,1383747600000.00,63,0.214297057,,,0.0792835,
5548,1383748200000.00,0,7.0896861,,,0.0792835,
5548,1383748200000.00,1,,,,,0.95599303
5548,1383748200000.00,33,,,,0.95599303,0.39256692
5548,1383748200000.00,39,17.24099898,18.12971956,18.97332305,25.74465521,313.1857044
5548,1383748200000.00,41,,,,,0.504953017
5548,1383748200000.00,44,,,0.083357603,,
5548,1383748200000.00,593,,,,0.504953017,
5548,1383748200000.00,61,,,,0.0792835,
5548,1383748200000.00,7,,0.39256692,,,
5548,1383748200000.00,7777,0.158566999,,,,
5548,1383748800000.00,0,6.349791165,,,0.504953017,
5548,1383748800000.00,34,,,,0.083357603,
5548,1383748800000.00,39,10.07075695,7.113729871,14.88227732,19.86309147,258.716256
5548,1383749400000.00,0,4.869410915,,,,
5548,1383749400000.00,33,0.232925537,,,,
5548,1383749400000.00,39,15.9348567,7.899439186,19.37881606,15.51217727,279.0319722
5548,1383749400000.00,41,,,0.0792835,,
5548,1383749400000.00,90,,,,,0.78513384
5548,1383749400000.00,94,,,,0.504953017,
5548,1383750000000.00,0,7.540020867,,0.39256692,,
5548,1383750000000.00,380,,,,0.232925537,
5548,1383750000000.00,39,24.78441262,19.17561553,17.82619547,25.50264205,311.5194481
5548,1383750000000.00,41,,,0.232925537,,
5548,1383750000000.00,43,0.39256692,,,,
5548,1383750000000.00,44,,,0.95599303,,
5548,1383750000000.00,90,,,,,0.39256692
5548,1383750000000.00,971,0.39256692,,,,
5548,1383750600000.00,0,5.500000796,,,,
5548,1383750600000.00,20,,,,0.214297057,
5548,1383750600000.00,34,,,0.39256692,,
5548,1383750600000.00,358,0.232925537,0.232925537,,,
5548,1383750600000.00,380,,,,0.232925537,
5548,1383750600000.00,39,9.539384699,9.488180568,14.63219469,22.55019593,263.7367691
5548,1383750600000.00,51,,,,0.232925537,
5548,1383751200000.00,0,5.194189058,0.504953017,,0.214297057,
5548,1383751200000.00,32,,,,,0.214297057
5548,1383751200000.00,39,11.90990115,12.8490632,27.84028786,27.55194657,260.597288
5548,1383751200000.00,51,,,,0.232925537,
5548,1383751800000.00,0,4.417331064,,,,
5548,1383751800000.00,39,11.2332459,5.0689489,20.5857991,27.21241528,266.4709118
5548,1383752400000.00,0,7.619987715,,,,
5548,1383752400000.00,1,,,,,1.514859051
5548,1383752400000.00,20,,,,0.214297057,
5548,1383752400000.00,33,0.166715207,,,,
5548,1383752400000.00,39,17.33906111,19.02475929,25.57266887,26.51943969,273.4900952
5548,1383752400000.00,41,,,,0.232925537,
5548,1383752400000.00,971,,,0.504953017,,
5548,1383753000000.00,0,7.4773736,,,,
5548,1383753000000.00,240,,,,0.214297057,
5548,1383753000000.00,33,1.177700761,0.39256692,0.897519937,,
5548,1383753000000.00,352,,,,0.232925537,
5548,1383753000000.00,39,12.51924226,13.17089642,18.6918109,25.91962967,321.5345948
5548,1383753000000.00,41,,,0.95599303,0.232925537,
5548,1383753000000.00,86,,0.39256692,,,
5548,1383753000000.00,94,,,,0.95599303,
5548,1383753600000.00,0,9.377370533,,,,
5548,1383753600000.00,1,,,0.95599303,,
5548,1383753600000.00,39,17.44742793,17.94716172,24.08296961,30.57541564,269.8661848
5548,1383753600000.00,40,,,,0.083357603,
5548,1383753600000.00,41,,,,0.504953017,0.39256692
5548,1383753600000.00,44,0.78513384,,,,
5548,1383753600000.00,971,0.504953017,,,,
5548,1383754200000.00,0,4.883908997,,,0.39256692,
5548,1383754200000.00,33,0.39256692,,,,0.39256692
5548,1383754200000.00,380,,,,0.504953017,
5548,1383754200000.00,39,18.03238473,9.283111275,22.75934414,11.63806736,235.7323607
5548,1383754200000.00,41,,,0.39256692,,1.460946048
5548,1383754200000.00,971,,0.504953017,,,
5548,1383754200000.00,972,,,0.504953017,,
5548,1383754800000.00,0,5.252110659,,,,
5548,1383754800000.00,32,,0.504953017,,,
5548,1383754800000.00,39,14.40348249,15.00825184,21.30806108,17.83567767,268.416873
5548,1383754800000.00,41,,,0.95599303,,
5548,1383754800000.00,44,0.39256692,,,,
5548,1383755400000.00,0,6.341033986,0.39256692,,,
5548,1383755400000.00,1,,,,,0.504953017
5548,1383755400000.00,33,1.009906034,,0.39256692,,
5548,1383755400000.00,39,17.07836573,15.5995593,25.034935,24.33818331,284.0227236
5548,1383756000000.00,0,2.633493185,,,,
5548,1383756000000.00,32,,,,,0.802207867
5548,1383756000000.00,34,,,,0.39256692,
5548,1383756000000.00,39,18.46543189,12.48781253,21.88018232,22.72404894,282.1595053
5548,1383756000000.00,40,,,0.95599303,,
5548,1383756000000.00,593,,,,0.504953017,
5548,1383756000000.00,94,0.465851074,,,,
5548,1383756600000.00,0,4.839331908,,,,
5548,1383756600000.00,372,,,0.39256692,,
5548,1383756600000.00,39,20.43605522,13.48876377,26.28750529,27.70185881,294.5236909
5548,1383756600000.00,49,,,0.39256692,,
5548,1383757200000.00,0,0.999430898,,0.39256692,,
5548,1383757200000.00,27,,,0.95599303,,
5548,1383757200000.00,39,19.67577262,10.8318612,25.61502105,21.06956905,284.0064178
5548,1383757200000.00,51,0.465851074,,,0.39256692,
5548,1383757200000.00,593,,,,0.232925537,
5548,1383757800000.00,0,1.03527653,,,,
5548,1383757800000.00,39,21.38281031,9.409054392,17.59756298,23.24262513,342.9936688
5548,1383757800000.00,40,0.166715207,,,,
5548,1383757800000.00,41,0.95599303,,,,
5548,1383757800000.00,44,,,,,0.625492457
5548,1383757800000.00,51,,,0.232925537,,
5548,1383758400000.00,0,,0.39256692,0.232925537,,
5548,1383758400000.00,39,17.52697239,11.77730921,15.25451324,29.73083333,281.4308339
5548,1383758400000.00,51,,,0.504953017,,
5548,1383759000000.00,0,1.991269561,,0.95599303,1.581485488,
5548,1383759000000.00,216,,,,0.0792835,
5548,1383759000000.00,33,,,0.95599303,,
5548,1383759000000.00,39,20.3021691,12.76942961,28.27580206,26.1325228,363.3784413
5548,1383759000000.00,41,,,,0.158566999,
5548,1383759000000.00,49,,,,,0.214297057
5548,1383759000000.00,7,0.504953017,0.504953017,,,
5548,1383759600000.00,0,2.561288645,0.39256692,,0.083357603,
5548,1383759600000.00,20,,,,0.232925537,
5548,1383759600000.00,33,0.802207867,,0.95599303,,
5548,1383759600000.00,39,20.84912393,13.83657544,27.22613586,22.75666031,311.3067802
5548,1383759600000.00,41,0.504953017,0.312209037,,0.0792835,
5548,1383759600000.00,44,1.514859051,,,,
5548,1383759600000.00,7,0.083357603,,,,
5548,1383759600000.00,971,,,0.083357603,,
5548,1383760200000.00,0,4.895944503,,,,
5548,1383760200000.00,20,,,,0.0792835,
5548,1383760200000.00,39,9.034974321,11.52134949,23.62506277,20.34158597,307.7165207
5548,1383760200000.00,41,0.39256692,0.39256692,,,1.460946048
5548,1383760200000.00,44,,0.39256692,,,
5548,1383760200000.00,7,0.39256692,,,,
5548,1383760800000.00,0,1.887695179,,,,
5548,1383760800000.00,20,,,0.39256692,,
5548,1383760800000.00,33,,,,0.0792835,
5548,1383760800000.00,380,,,,0.232925537,
5548,1383760800000.00,39,11.72584255,10.37601927,19.66662882,17.95064779,344.6142129
5548,1383760800000.00,40,,,0.214297057,,
5548,1383760800000.00,51,,,0.504953017,,
5548,1383760800000.00,7,,0.083357603,,,
5548,1383761400000.00,0,2.951514217,0.504953017,,,
5548,1383761400000.00,39,15.65308225,9.166383478,20.32071175,22.00817285,258.628173
5548,1383761400000.00,41,,,0.083357603,,
5548,1383761400000.00,593,,,0.0792835,,
5548,1383761400000.00,960,0.214297057,,,,
5548,1383762000000.00,0,7.243093873,,0.504953017,0.083357603,
5548,1383762000000.00,1,,,,0.39256692,
5548,1383762000000.00,33,,,0.504953017,,
5548,1383762000000.00,34,,,,0.95599303,
5548,1383762000000.00,39,9.939870629,7.17876877,20.76340369,21.40651601,332.6305454
5548,1383762000000.00,41,,,,0.95599303,0.39256692
5548,1383762600000.00,0,5.373996886,0.39256692,0.269280805,,
5548,1383762600000.00,32,,,,,0.214297057
5548,1383762600000.00,33,,,0.504953017,,
5548,1383762600000.00,34,,,0.897519937,,
5548,1383762600000.00,39,18.14590994,11.0542277,20.45978452,16.33737685,275.8383346
5548,1383762600000.00,41,,,0.39256692,,
5548,1383762600000.00,44,1.996982653,0.39256692,,,
5548,1383763200000.00,0,3.523028927,,,,
5548,1383763200000.00,1,,,,,0.95599303
5548,1383763200000.00,33,0.39256692,,0.312209037,1.693871585,
5548,1383763200000.00,34,,,,0.0792835,
5548,1383763200000.00,39,10.15779766,14.00281781,13.73251484,16.31957545,267.0795146
5548,1383763200000.00,41,0.39256692,,,,
5548,1383763200000.00,49,,,,,0.504953017
5548,1383763200000.00,63,,,,0.465851074,
5548,1383763800000.00,0,4.30375172,,,,
5548,1383763800000.00,27,,0.95599303,,,
5548,1383763800000.00,33,0.504953017,0.504953017,0.214297057,,
5548,1383763800000.00,39,14.71202378,11.22320595,12.77330358,19.2792503,276.8456325
5548,1383763800000.00,94,,,,0.39256692,
5548,1383763800000.00,971,,,0.39256692,,
5548,1383764400000.00,0,3.981764866,,,,
5548,1383764400000.00,39,11.83248149,10.29797845,17.03338719,13.64532769,335.9049056
5548,1383764400000.00,41,,1.911986061,,,
5548,1383764400000.00,43,0.475924524,0.475924524,0.39256692,,0.0792835
5548,1383764400000.00,49,,,,,0.504953017
5548,1383764400000.00,81,,,,,0.504953017
5548,1383764400000.00,90,0.083357603,,,,
5548,1383764400000.00,971,0.39256692,,,,
5548,1383765000000.00,0,4.669954799,,,,
5548,1383765000000.00,39,6.518169,6.208981825,16.93150414,9.408518229,304.3311776
5548,1383765000000.00,43,,,0.39256692,,
5548,1383765000000.00,49,0.95599303,,0.95599303,0.232925537,0.504953017
5548,1383765000000.00,593,,,,0.158566999,
5548,1383765000000.00,81,,,,0.232925537,
5548,1383765600000.00,0,2.943445172,,,,
5548,1383765600000.00,32,,,,,0.95599303
5548,1383765600000.00,33,0.083357603,0.39256692,,,0.39256692
5548,1383765600000.00,39,12.43075913,6.628826198,13.59404717,10.41863699,362.5923071
5548,1383765600000.00,41,0.158566999,,,,
5548,1383765600000.00,44,0.39256692,,,,
5548,1383765600000.00,52,,,0.504953017,,
5548,1383766200000.00,0,2.218908448,,,0.232925537,
5548,1383766200000.00,33,0.39256692,0.504953017,,0.232925537,
5548,1383766200000.00,34,,,0.39256692,,
5548,1383766200000.00,39,7.692686838,5.488652136,13.11806303,14.25647415,292.7120993
5548,1383766200000.00,43,,0.083357603,,,
5548,1383766200000.00,44,,0.39256692,,,
5548,1383766200000.00,81,,,,0.232925537,
5548,1383766200000.00,971,,0.166715207,,,
5548,1383766800000.00,0,2.140767615,,,,
5548,1383766800000.00,33,0.214297057,,,1.009906034,
5548,1383766800000.00,36,,,,0.504953017,
5548,1383766800000.00,380,,,,0.504953017,
5548,1383766800000.00,39,6.929423769,9.042371976,8.534242174,12.32261284,232.3097614
5548,1383766800000.00,41,,,,,0.897519937
5548,1383766800000.00,43,,0.083357603,,,0.158566999
5548,1383766800000.00,90,,0.083357603,,,
5548,1383767400000.00,0,1.114416903,0.083357603,,,
5548,1383767400000.00,387,,,0.39256692,,
5548,1383767400000.00,39,6.709736144,9.774598318,6.097390646,5.042324094,287.2171549
5548,1383767400000.00,43,0.166715207,0.083357603,,,
